"journal","n.useable.papers","n.authors","gender.ratio.of.sample","observed.alpha","lower.95.CI","upper.95.CI","alpha.adjusted","lower.95.CI2","upper.95.CI2","two.tail.p.value"
"Int J Antimicrob Agents",61,436,44.4954128440367,0.151559611376856,0.0653956829359866,0.229471050438761,0.155169971910834,0.0721285616949222,0.225738749116555,0
"Int J Biol Macromol",94,594,45.4545454545455,0.123537135018616,0.0713065901213346,0.191931277055717,0.127213893787968,0.06735337092248,0.20265967687632,0
"Int J Cancer",126,1174,46.252129471891,0.0746587102516299,0.0228583588671098,0.085701676940961,0.0757304070288629,0.0215476415918533,0.0885214567537329,0
"Int J Cardiol",462,3586,25.0139431121026,0.06445123745183,0.0347703370785531,0.0804863630128243,0.0650175073696935,0.0349606730648363,0.0807843459260393,0
"Int J Cardiovasc Imaging",69,569,24.9560632688928,0.0708733488147678,0.00719254510311926,0.12708926072973,0.0742487213394625,0.00811847126290002,0.12991090508168,0.001
"Int J Chron Obstruct Pulmon Dis",73,535,41.1214953271028,0.048330772161941,-0.0126661574956436,0.0886290343426028,0.0527378531761649,-0.00622216767105808,0.0942405343211379,0.048
"Int J Clin Exp Med",54,391,26.0869565217391,0.0686111498395235,0.000436523911516357,0.141214249399544,0.072535749525369,0.0101229225889198,0.148809748778062,0.014
"Int J Colorectal Dis",93,652,28.5276073619632,0.129751338134282,0.0528896272397667,0.186503004565605,0.132176974347818,0.0530928380929712,0.183216080973154,0
"Int J Dermatol",80,506,48.2213438735178,0.105812321447098,0.0370316720360071,0.188572594683865,0.109931428122205,0.0434349829158701,0.192164369613078,0
"Int J Dev Neurosci",50,328,58.8414634146341,0.0941619058141798,0.004833764187256,0.173900146496261,0.0983253485038171,0.0094295807671636,0.172544318888387,0.007
"Int J Environ Res Public Health",161,1049,49.5710200190658,0.104534875820865,0.0629499446185109,0.151130790402534,0.105172516549661,0.0631104655925446,0.153991075242763,0
"Int J Food Microbiol",73,476,54.2016806722689,0.012457732865243,-0.0341696873708125,0.077255798575765,0.0158442399961496,-0.0333619682678737,0.0753622389518171,0.661
"Int J Gynaecol Obstet",69,434,48.3870967741936,0.120602669486598,0.0404067017954791,0.176540767592825,0.123809787269609,0.0384151697585585,0.181416069365288,0
"Int J Gynecol Cancer",60,435,40.4597701149425,0.0178067625307885,-0.0298512233169539,0.0811344667490115,0.0215460535062808,-0.0222183308056691,0.0855266496820965,0.525
"Int J Legal Med",52,339,38.3480825958702,0.029903605166763,-0.0222283107166069,0.12170220240725,0.0331036507352298,-0.0219063646202653,0.117396372812912,0.387
"Int J Mol Sci",293,2126,47.1777986829727,0.0885524496294053,0.0554471495115607,0.115733163079837,0.0895231167559843,0.0549698169357164,0.118723732939443,0
"Int J Nanomedicine",60,445,42.0224719101124,0.0833355989586557,0.0165663059305752,0.135753495928738,0.0881878393615117,0.0219033346694738,0.136146753959511,0.001
"Int J Oncol",52,406,44.5812807881773,0.101850099426527,0.0342567153759226,0.171853275644263,0.105798032265804,0.0357990422967245,0.173103860623688,0.001
"Int J Pediatr Otorhinolaryngol",72,448,44.8660714285714,0.0608566784529079,-0.00446546293472023,0.102352583476168,0.0636503411051723,-0.00109521008833906,0.101750544021278,0.027
"Int J Pharm",160,1054,50.5692599620493,0.125614547709811,0.0746683032411005,0.184306263426826,0.126730562703202,0.079748198604535,0.183294742695905,0
"Int J Radiat Oncol Biol Phys",101,871,36.2801377726751,0.0816561238742466,0.0428596180755191,0.126235401264717,0.084345755147286,0.0481415677047601,0.129140533556769,0
"Int J Surg",89,667,21.1394302848576,0.0455958211054887,0.00359667652553738,0.0897047751002007,0.0482399214328266,0.00491675421941184,0.0948390623926394,0.026
"Int J Surg Case Rep",88,549,19.3078324225865,0.0394763101373263,-0.00758161200484017,0.112182962896744,0.0420886749861579,-0.00414553129111873,0.108284088268777,0.109
"Int J Syst Evol Microbiol",63,448,45.7589285714286,0.0523722419416488,0.00361615609246085,0.112308023983899,0.0549180249752368,0.00332483093004279,0.114210572777217,0.056
"Int Orthop",95,614,13.8436482084691,0.0547118658427455,-0.0159999703795847,0.130792399796532,0.0580665385246726,-0.01601119487777,0.140786168152895,0.02
"Int Psychogeriatr",50,327,53.5168195718654,0.0836113172541744,0.000792555483073238,0.139532959426566,0.0869591023012076,0.008371664391878,0.136267303450133,0.009
"Int Urogynecol",63,380,41.8421052631579,0.0952380952380952,0.0271472813942175,0.169751196707452,0.0983576788238275,0.0267183825965392,0.176297684577217,0.002
"Int Urol Nephrol",55,427,29.9765807962529,0.23224913484764,0.140622754667291,0.347898739026404,0.235513336489899,0.136877326613814,0.352011993450115,0
"Intensive Care Med",63,533,26.266416510319,0.0821221755439456,0.000353514958732177,0.131385352001466,0.0836882278935169,0.00233603855677496,0.131595381395837,0.002
"Interact Cardiovasc Thorac Surg",66,483,20.9109730848861,0.0560623732530322,0.00562848234759313,0.0938290542235761,0.0604546514860912,0.00798795929307379,0.0966955043157776,0.021
"Intern Emerg Med",76,583,37.9073756432247,0.000648465931208819,-0.0392751708363631,0.0410654838100201,0.00313286314667532,-0.0365780110492533,0.0448913112891283,0.982
"Intern Med",59,405,22.7160493827161,0.119230349453297,0.0411427389599349,0.207882677030329,0.124213680471494,0.0431091814045821,0.219104801015796,0
"Invest Ophthalmol Vis Sci",142,1040,35.4807692307692,0.0541315562337457,0.0242781584186176,0.100234732946579,0.0551048459884926,0.026852083313716,0.097991018409579,0.001
"J Acoust Soc Am",53,306,27.1241830065359,0.144285791468243,0.0475244745741895,0.231646204191104,0.148569421825676,0.0463013546603098,0.231940845313622,0
"J Acquir Immune Defic Syndr",101,831,46.690734055355,0.0242648458334619,-0.00429127530737521,0.0741982457588828,0.0263236926458926,-0.00124135499439761,0.0705101364609324,0.19
"J Adolesc Health",55,368,61.1413043478261,0.0671075553126835,-0.000932970618914328,0.148100238689841,0.0711035213599316,0.00476160139178048,0.155160658409442,0.031
"J Adv Nurs",53,323,69.0402476780186,0.114813545448075,0.0272809258548694,0.18208741129508,0.122788970745249,0.0343501132602407,0.192871903675669,0.001
"J Affect Disord",210,1486,45.0874831763122,0.0554326879628679,0.0198725238666959,0.0983169510044954,0.0558110473384288,0.0215712897777209,0.0971815964417726,0
"J Agric Food Chem",175,1202,46.4226289517471,0.0355068361041367,0.004296846489804,0.102357308780032,0.0365494331395945,0.00525915152706725,0.101176190920843,0.04
"J Allergy Clin Immunol",136,1276,43.1034482758621,0.0592152671492845,0.031748552648721,0.094848886461125,0.0602593301785687,0.0314705625247175,0.0969852690184582,0
"J Alzheimers Dis",237,1886,45.1219512195122,0.0613598339429541,0.021969567895712,0.0735277604573563,0.0619421513453908,0.0241196656464444,0.0737984371788086,0
"J Am Acad Dermatol",91,642,51.2461059190031,0.042851318281712,-0.00811346910073938,0.0730511638681449,0.0456692185929951,-0.00348972711502835,0.0784811455490775,0.068
"J Am Chem Soc",252,1661,24.9247441300421,0.0270212855257542,-0.00017208920087568,0.0652626466145231,0.0274748181299266,-0.000569554212081108,0.0674838059305436,0.063
"J Am Coll Cardiol",115,1088,21.0477941176471,0.0804529945028069,0.0474966299696246,0.110872389928499,0.0817335026642884,0.0502842444693798,0.112984189908552,0
"J Am Coll Surg",61,451,37.6940133037694,0.187586701034912,0.0793276887558991,0.264051036339069,0.19063146776473,0.0907399404234011,0.276799720300671,0
"J Am Geriatr Soc",130,888,48.536036036036,0.076735384750433,0.0300480837398811,0.114613458687826,0.0790485329062858,0.0327645532489154,0.111824679495444,0
"J Am Heart Assoc",128,1082,32.5323475046211,0.0887053110728002,0.0578720449103482,0.142630270417727,0.0902175275495053,0.0557592729622721,0.146284119206875,0
"J Am Med Dir Assoc",58,422,46.4454976303318,0.100598464781461,0.0465995659344271,0.224414409089607,0.10392086435578,0.0448676292063443,0.22171805056251,0
"J Am Soc Nephrol",63,617,38.8978930307942,0.085571388015253,0.0143910503709618,0.122231283371066,0.088864016597462,0.0152345243635971,0.126577078630165,0.001
"J Antimicrob Chemother",124,972,45.679012345679,0.00394698360607459,-0.0308791682075991,0.0266973080897069,0.00445494002312197,-0.029872527890549,0.028661399544212,0.824
"J Appl Physiol",70,493,29.4117647058824,0.0530770761805245,-0.012101255065043,0.111955497363672,0.0545364150536564,-0.00955770056795215,0.115562917201257,0.037
"J Arthroplasty",174,994,14.5875251509054,0.0348390939983483,-0.0111705471728656,0.0728559764947731,0.038065066406726,-0.00280834996276197,0.0761800322959311,0.091
"J Assist Reprod Genet",56,352,53.9772727272727,0.150686593025774,0.043429169127878,0.228811951504945,0.155302659942036,0.046895013727953,0.232809064758972,0
"J Autism Dev Disord",96,631,64.5007923930269,0.0423056426506102,-0.00371086081387654,0.0937494377413877,0.0470433057993935,-0.00110322765916838,0.100652438380482,0.084
"J Biol Chem",386,2921,41.4584046559397,0.0265198742621707,-0.000186855999145449,0.0397676340218031,0.026728608516677,-0.00161017234155505,0.0403234404196564,0.008
"J Biomech",84,513,29.2397660818713,0.10570411406775,0.0311840763748741,0.17131222192083,0.108761238761239,0.0260635485396994,0.18492872828833,0.001
"J Biomed Opt",56,368,34.2391304347826,0.0740264094061812,-0.0134523061014505,0.139228211718951,0.0778612193409517,-0.0105238079997833,0.14987942169483,0.015
"J Biotechnol",82,574,34.4947735191638,0.0247021987552291,-0.0235473870527455,0.0732440950582127,0.0292952426152781,-0.0242188596273078,0.0795925672474549,0.307
"J Bone Joint Surg Am",73,457,15.9737417943107,0.0560421876132493,-0.000759850951166255,0.12697213783269,0.0599645331639125,0.00224253460432514,0.123670387526985,0.054
"J Bone Miner Res",51,412,47.3300970873786,0.144764036390373,0.0696921499895772,0.226028658748133,0.148025788634382,0.0721039841885667,0.230818824337308,0
"J Cardiothorac Surg",72,486,24.4855967078189,0.0990785414983433,0.0410015533399673,0.194774501634458,0.101438450039416,0.0471105386778178,0.199197672743982,0
"J Cardiothorac Vasc Anesth",71,507,25.2465483234714,0.00254755774266413,-0.0394415263727686,0.0459895836571184,0.00460964739210334,-0.0343928927279303,0.0504302015277428,0.928
"J Cardiovasc Med (Hagerstown)",87,800,30.5,0.0433346318474283,-0.0105580326512943,0.0810588578945315,0.0448596757123707,-0.0100069051563731,0.0785137437081028,0.012
"J Cataract Refract Surg",82,493,28.1947261663286,0.0710382783361688,0.0185356216803961,0.141663756772353,0.0742010023942106,0.0239644083756829,0.149828439950616,0.014
"J Cell Biochem",54,376,44.9468085106383,0.0748208313425706,0.000939135753705439,0.138085893882054,0.078422580763718,0.00974887920652701,0.134790847875214,0.013
"J Cell Biol",53,445,39.5505617977528,0.0548166424887868,-0.00219539789822451,0.111024641505861,0.0582154784192002,0.00607844659811642,0.112657744559674,0.032
"J Cell Physiol",91,742,51.2129380053908,0.0492323824280789,-0.00161768875526286,0.0929878915902699,0.051376132994336,0.00506068943279435,0.0950733453891912,0.01
"J Cell Sci",95,678,51.3274336283186,0.0163854139863728,-0.0291901688026287,0.0559120835381724,0.0184702287710309,-0.0252046087990013,0.058352104783055,0.44
"J Cereb Blood Flow Metab",56,443,32.9571106094808,0.0304330508495445,-0.0263637258409739,0.0777916953059127,0.0339961632441222,-0.0209828106160688,0.0790874389944667,0.24
"J Chem Phys",129,785,19.3630573248408,0.00325320189220168,-0.0362392480025726,0.0595538147858618,0.00278930810235373,-0.0400796537031359,0.0615273004074466,0.886
"J Chem Theory Comput",375,2157,19.4251274918869,0.0166313944983814,-0.0170118696002941,0.0374927523535309,0.0178431553195583,-0.0168849499545607,0.0399680743246338,0.226
"J Chromatogr",147,913,38.9923329682366,0.0925647569929741,0.031741299143578,0.118252585694556,0.0955147435287835,0.0351241713311201,0.126265461514944,0.001
"J Chromatogr B Analyt Technol Biomed Life Sci",51,319,42.9467084639498,0.0673439149195144,-0.0121446969041987,0.142554333715631,0.0741226679704259,-0.00387026422931348,0.144775018707489,0.05
"J Clin Diagn Res",202,1096,32.1167883211679,0.100066622445655,0.0459480134672469,0.14622484433085,0.100449846972024,0.0432605825630771,0.144955475144888,0
"J Clin Endocrinol Metab",140,1180,44.4067796610169,0.0415599024603195,0.00804218803854917,0.0738738284310408,0.0429778594003237,0.0132006995411485,0.0763748613284366,0.006
"J Clin Epidemiol",55,386,48.7046632124352,0.113600947383232,0.0244007552442051,0.178762939967153,0.115169526445933,0.0285804925873396,0.185045737582505,0.001
"J Clin Microbiol",113,864,49.3055555555556,0.0386975138964522,-0.00749277365006276,0.0610471234695729,0.040493996967082,-0.00305558256980143,0.0583818239868941,0.039
"J Clin Neurosci",76,471,21.2314225053079,0.0559011482677251,0.00624860168908925,0.128547266644204,0.0595429045348183,0.00629366125383696,0.130331628128603,0.049
"J Clin Nurs",56,331,69.1842900302115,0.0599180186387996,-0.0285457507303465,0.158451968847847,0.067074806632988,-0.0146182534983413,0.176159594011812,0.102
"J Clin Oncol",112,1040,39.1346153846154,0.0635583983768345,0.0249298500209708,0.0963632242111931,0.0657486760865536,0.0304858218232626,0.0998504978664634,0
"J Clin Psychiatry",62,484,41.9421487603306,0.0697800132226792,0.0248356743998924,0.152878176691639,0.0731638722428126,0.0311785107813825,0.151184971584793,0.007
"J Clin Sleep Med",69,458,47.5982532751092,0.0524637539660475,-0.0144019801850945,0.122163679874654,0.0567861610866198,-0.0103495654889147,0.127928456104161,0.057
"J Clin Virol",79,596,52.1812080536913,0.0670692642707416,0.00634170059813009,0.129739018948544,0.069231422408331,0.004326571777035,0.127801381694245,0.004
"J Colloid Interface Sci",71,469,33.2622601279318,0.112122887761865,0.0310657774557089,0.166032709866211,0.114612729448992,0.0352422013657603,0.171045029457877,0
"J Control Release",96,705,37.7304964539007,0.0687669142590616,0.0243011328169417,0.119788770731685,0.0719957241164874,0.0213581946081546,0.121958189993295,0.002
"J Craniofac Surg",156,962,26.0914760914761,0.0661927469280336,0.0122690983868433,0.111776069337354,0.0668019725620545,0.0123277648459273,0.11358662739471,0
"J Craniomaxillofac Surg",82,554,21.1191335740072,0.106930485115077,0.0319906405837391,0.167273135186922,0.108702441158581,0.0363808359700672,0.170227869175032,0
"J Crit Care",78,580,33.6206896551724,0.098003526055474,0.0223489810790652,0.164766774256001,0.100054423690787,0.0273602419895018,0.163706113639609,0
"J Crohns Colitis",52,489,36.40081799591,0.0376436364469362,0.000398282991614698,0.0725163226309302,0.0414037174987636,0.00174944201954449,0.0811167872809622,0.09
"J Dairy Sci",57,377,45.3580901856764,0.0996374205921132,0.0412492330383943,0.191134071622194,0.104154211531575,0.0390470013448979,0.193940538804982,0
"J Diabetes Complicat",61,426,42.2535211267606,0.0849792107922189,0.0216874539454544,0.16922426635143,0.0898553700891099,0.0359277791754655,0.176643876474821,0.003
"J Diabetes Res",60,430,47.4418604651163,0.0721737966662486,0.00654481049198952,0.153256016714617,0.0776982677848113,0.0185983627377821,0.16189821547044,0.007
"J Dtsch Dermatol Ges",88,560,40.7142857142857,0.0157119706897766,-0.0249494748814645,0.094683957760508,0.0187524727791055,-0.0211570651836128,0.0928782621536812,0.548
"J Econ Entomol",54,348,33.0459770114943,0.110737788677703,0.0370166438491989,0.201021230596319,0.115951367162414,0.0409771985194435,0.220579909586091,0
"J Emerg Med",53,338,36.094674556213,0.0555937442777151,-0.0225276338638574,0.131721523387259,0.0625997183431154,-0.0128063397422023,0.138579424566611,0.108
"J Endod",84,514,36.3813229571984,0.019842295179586,-0.0388906399922748,0.077489273606942,0.0237360888197369,-0.0363407240694085,0.0847203463266683,0.481
"J Endourol",65,476,16.5966386554622,0.0997920408691062,0.0176509159396443,0.177991320414972,0.102969528850344,0.0152010632768453,0.18922718941668,0
"J Environ Manage",62,374,36.6310160427808,0.0202989224887035,-0.0270018742148766,0.0858596001012428,0.0230373587113862,-0.0213491176018785,0.0933441652799247,0.533
"J Enzyme Inhib Med Chem",52,388,41.2371134020619,0.118447982938115,0.037036514715029,0.190809980001455,0.121116563443866,0.0434319520882893,0.186104595340002,0
"J Ethnopharmacol",56,380,45.5263157894737,0.117243071419163,0.0338593579058551,0.192486952256297,0.120948894635751,0.0352300564423311,0.195966086249853,0
"J Exp Biol",56,335,33.7313432835821,-0.00291125512364454,-0.0538633613248801,0.0576919743595028,0.00224687392828982,-0.048333594709199,0.0600775312863382,0.929
"J Exp Bot",85,616,41.7207792207792,0.038964624631685,-0.0195290912117103,0.0712334362658041,0.0433145825881808,-0.0101020298757924,0.0745390205685414,0.092
"J Gastrointest Surg",55,431,25.9860788863109,0.157042156417996,0.026588170090139,0.234535750961258,0.161755747409157,0.0366245911304769,0.241274385443198,0
"J Gen Intern Med",51,369,52.5745257452575,0.0187941425290468,-0.0450656262956385,0.0968782432537017,0.0232887436569322,-0.0404959593839988,0.0897384094124289,0.539
"J Gen Virol",56,401,46.3840399002494,0.0520453688458189,-0.0017754013209092,0.1165668334492,0.0560299607730215,-0.00448227571953791,0.118310565419562,0.064
"J Gerontol A Biol Sci Med Sci",56,414,47.5845410628019,0.0651570119276966,0.00450128151932068,0.126150870567983,0.0685534575836102,0.0108343637927678,0.124150506419953,0.021
"J Glaucoma",57,349,32.378223495702,-0.000302395594505955,-0.0598163239122768,0.0591471595369491,0.00380141707200365,-0.0499778098034509,0.0661544927135836,0.992
"J Hazard Mater",65,400,39.25,0.0969967709764832,0.017131530800072,0.172665557266589,0.09987464182636,0.024877964426963,0.178622001622698,0.001
"J Heart Lung Transplant",70,615,29.9186991869919,0.0643829101324754,-0.00441779293546873,0.107034480122156,0.0674480959608629,-0.00279715248059303,0.1040384776481,0
"J Hepatol",58,545,33.9449541284404,0.0423854973119679,-0.00794811919778455,0.110234514260288,0.0449517411282118,-0.0115437249066074,0.114971719216712,0.043
"J Hosp Med",50,310,46.1290322580645,0.0710939094172627,-0.0111541336522954,0.137485554744241,0.0773504605839935,-0.00659810507767569,0.138671131393255,0.038
"J Hypertens",93,743,31.628532974428,0.082396368611319,0.0472386796794114,0.127421664842869,0.0845653485315643,0.0491823413691808,0.129409531382997,0
"J Immunol",262,2034,44.6411012782694,-0.0020782784095158,-0.0233576341117437,0.0213087568046244,-0.00109281765414104,-0.0229080932900197,0.0232625253301204,0.865
"J Immunol Res",62,452,54.646017699115,0.0503625628400982,-0.00678454451797517,0.101692581658108,0.053918208449659,-0.00329848157326999,0.111467286110194,0.068
"J Infect Dev Ctries",51,354,48.3050847457627,0.134317582203691,0.0323326542942434,0.237909008817905,0.138531077141949,0.034401566013927,0.237957264899182,0
"J Infect Dis",131,1149,46.4751958224543,0.0550917532527491,0.0228619417807151,0.0981455870497196,0.0562846837956457,0.0238307502743868,0.100465371560677,0
"J Inorg Biochem",68,475,48.6315789473684,0.0142682643214898,-0.041211923838163,0.0466073544791747,0.0161101911221668,-0.0401714772254791,0.0562441209544964,0.596
"J Invest Dermatol",90,735,44.4897959183673,0.0379172998405324,-0.00161010674667618,0.0747613557614181,0.0394091240354057,0.00123802790113628,0.0747030347964521,0.042
"J Magn Reson Imaging",83,587,24.190800681431,0.0500631447292311,-0.00159340542054413,0.0994307621718846,0.0529421261423951,0.00212124986111353,0.101600451145528,0.035
"J Matern Fetal Neonatal Med",274,1844,46.8004338394794,0.0749714082473357,0.0414180896209511,0.102598723481025,0.0751754325396871,0.0423293082999086,0.107464968560608,0
"J Mech Behav Biomed Mater",76,478,26.5690376569038,0.0755102322906348,0.00507699658659026,0.1503607277087,0.0805514549609038,0.0121259003335337,0.155603353782411,0.01
"J Med Case Rep",63,386,35.2331606217617,0.134887861811391,0.0551016215870355,0.240827509103052,0.138969911297852,0.057347379687979,0.242107538932168,0
"J Med Chem",138,1299,37.2594303310239,0.0527040781143893,0.0135873966774813,0.0754594264324579,0.0538530746260384,0.0187370658488743,0.078733536340947,0
"J Med Internet Res",69,481,52.1829521829522,0.0835506418578223,-0.00779531947587518,0.130923873156299,0.0866148340323379,-0.00678280612526463,0.141666237264888,0
"J Med Microbiol",50,332,53.9156626506024,0.0977944001933486,0.0134119676378497,0.16949593443591,0.101367524042516,0.0187201027160382,0.174834481539096,0.004
"J Med Ultrason (2001)",62,428,33.8785046728972,0.146542962743767,0.0563286218907929,0.215314872367939,0.151311249978242,0.0658876594876403,0.223036374471406,0
"J Med Virol",58,427,57.1428571428571,0.0699678584924487,0.000648842397765816,0.124633625163884,0.0744313139804943,0.00376848447388656,0.131934889617859,0.011
"J Microbiol Methods",62,395,46.0759493670886,0.0408190903663741,-0.0242050146767769,0.114546583340728,0.0440325100787878,-0.0161218680938319,0.120463122688393,0.153
"J Minim Invasive Gynecol",67,509,40.2750491159136,0.0567214618394015,-0.00731434282370796,0.0846856455789975,0.0606064572195028,-0.000764468386236314,0.0896824949414311,0.023
"J Mol Biol",55,362,35.3591160220994,-0.0230227093508344,-0.0620037612711026,0.0231767486697183,-0.0184791168515127,-0.058876172247708,0.0300624174179961,0.487
"J Nanosci Nanotechnol",54,336,47.9166666666667,0.157966604823748,0.058546262964175,0.268187138064525,0.16380479148181,0.0644113494395051,0.273162162055805,0
"J Nat Prod",69,503,39.5626242544732,0.0844412053938304,0.0161355759002572,0.139214061547409,0.0877621231768614,0.0166104464754124,0.141857244034383,0.001
"J Neurochem",66,473,47.9915433403806,0.0450868880491744,-0.0159600239402974,0.0842657447377094,0.0478022983825068,-0.0129884934860827,0.083373465856084,0.097
"J Neurol",108,895,42.9050279329609,0.043086355916973,0.00597161119106509,0.0790137347691254,0.0462471261006991,0.00534998999652007,0.0804562652222076,0.012
"J Neurol Sci",141,1045,41.7224880382775,0.0746171635752239,0.0412669180021553,0.120793512340438,0.0754686222864241,0.0413060932147519,0.126507357092503,0
"J Neurooncol",70,572,33.2167832167832,0.0728948703622747,0.0117437076077717,0.102665494071339,0.0748625628551953,0.0146900239467588,0.0986186600288078,0
"J Neurophysiol",75,435,28.5057471264368,0.0153140604857233,-0.0415155299119004,0.0857578080950545,0.0201561967490036,-0.0341784025039088,0.0874244552674311,0.631
"J Neurosci",192,1337,38.7434554973822,0.033450693649267,-1.90059701097776e-05,0.0769669845941212,0.0346140307871559,0.00295975811871717,0.073757593968295,0.036
"J Neurosurg",105,798,21.6791979949875,0.0362161639516553,0.0011941887437952,0.0769069401842079,0.0366245717288491,-0.00329630767714906,0.0800686292450915,0.075
"J Neurosurg Spine",50,372,18.2795698924731,0.0492873032540215,-0.0266146571764091,0.0954242201797186,0.054345615684625,-0.0221850369607456,0.10332470064611,0.091
"J Neurotrauma",61,453,34.2163355408389,0.0692501797113184,0.00959539471451932,0.119616725461994,0.0729718207029313,0.0116691446541623,0.125300977880059,0.006
"J Nucl Med",84,734,31.8801089918256,0.040968994543806,0.00427281834296335,0.069908032417833,0.0436862483656224,0.00606442276561381,0.0698673873561405,0.045
"J Nutr",55,423,53.6643026004728,0.135539128227701,0.0507732122686424,0.198176980729553,0.140314334815593,0.0577126255790209,0.204355897423502,0
"J Occup Environ Med",53,349,47.8510028653295,0.110476777286016,-0.00131331147001361,0.168249878161466,0.115221715125479,0.00714209293927921,0.169505367428188,0
"J Ophthalmol",62,418,34.4497607655502,0.074353623813782,0.0209075081172934,0.165098752839827,0.077278247598351,0.022722049531252,0.167883273282365,0.011
"J Oral Maxillofac Surg",52,307,23.4527687296417,0.0253104244061692,-0.0381263086664244,0.0808737862939663,0.0299595435100755,-0.0342237088706072,0.0847766921748634,0.511
"J Org Chem",143,879,29.3515358361775,0.0031656124482774,-0.0279202020168212,0.0491298086994396,0.00484185535303394,-0.0264194265937531,0.0492425423835001,0.86
"J Orthop Res",52,359,23.9554317548747,0.0212515367000418,-0.0426387173339465,0.0708912085784548,0.0265218969537907,-0.0379339919547308,0.0805088572804377,0.502
"J Orthop Trauma",78,516,17.0542635658915,0.0222162378120322,-0.0327108582705867,0.0496061354381453,0.0248613049722863,-0.0280818778159929,0.0534085845286281,0.391
"J Paediatr Child Health",62,404,60.6435643564356,0.138275832754077,0.0496906434916024,0.229414768666628,0.142411873840445,0.0544128228896961,0.229017675361703,0
"J Pain Symptom Manage",69,500,49.8,0.062225865854724,0.0178204303609168,0.126120414861879,0.0653792678465074,0.0177410748804807,0.132489353574129,0.017
"J Pak Med Assoc",59,362,29.5580110497238,0.146012580053262,0.0270287186270257,0.23412050179967,0.1486088244417,0.0319711138359899,0.243424077609161,0
"J Pediatr",173,1253,50.0399042298484,0.0824017743978052,0.0480550373047231,0.129993100678422,0.0837156452853841,0.0500193469854219,0.13349289474673,0
"J Pediatr Endocrinol Metab",52,332,54.5180722891566,0.142082195486754,0.033964920691368,0.233532284706966,0.145443822334533,0.0398693977152922,0.241642968128157,0
"J Pediatr Gastroenterol Nutr",94,660,50.3030303030303,0.101397804708357,0.0418254620041701,0.152876584445968,0.10256692416789,0.040302181769716,0.152773780161348,0
"J Pediatr Hematol Oncol",57,376,50.2659574468085,0.0263908930575598,-0.0274391901973167,0.0748959751940857,0.0302609034635179,-0.0206552716887427,0.0794977659589868,0.402
"J Pediatr Orthop",57,341,24.3401759530792,0.0821616476982125,0.00752628432905766,0.170634197007147,0.0856871561550744,0.00835546408091828,0.169844313119228,0.011
"J Pediatr Surg",96,653,36.906584992343,0.0633325829434277,0.0193123653881597,0.125448791348309,0.0665448399029655,0.0257963968860964,0.132819175384609,0.008
"J Pediatric Infect Dis Soc",79,575,53.9130434782609,0.0276754529173083,-0.0183415726712322,0.0747465482790849,0.030821195289674,-0.0190342110810461,0.0773923061779194,0.248
"J Pharm Biomed Anal",113,747,45.6492637215529,0.0880687036119479,0.0249596641546385,0.124906770793418,0.0893036944780947,0.0230764239001205,0.125323452017527,0
"J Pharm Sci",82,540,41.6666666666667,0.109445475159761,0.041827398054425,0.196283694851185,0.112337524908953,0.0476013822509906,0.195889073617563,0
"J Phycol",148,850,40.2352941176471,0.00742053624875838,-0.03275829484579,0.0453942153428349,0.0100761801704612,-0.0285028271758651,0.0507133342688559,0.75
"J Phys Act Health",68,430,52.3255813953488,0.0492307981088469,-0.022767879396656,0.106343162913917,0.0517472362025208,-0.019114887421824,0.106812844957206,0.103
"J Phys Chem",255,1593,28.7507846829881,0.0444538861480939,0.00991873331594897,0.0781413251917331,0.0456418213396937,0.0130169092291027,0.0818726101608522,0.004
"J Phys Chem Lett",142,945,22.5396825396825,0.0821878434385878,0.0145492168165813,0.133798058109593,0.0849834841775594,0.0175000932782611,0.134446906515156,0
"J Phys Ther Sci",62,390,41.2820512820513,0.210235337727269,0.0844894924205725,0.294868056362941,0.215421653757383,0.0937374950059625,0.30832844686517,0
"J Physiol (Lond)",84,615,35.4471544715447,0.0733905140376843,0.0171676230654688,0.129340418684539,0.0759582975702148,0.0230700849832572,0.134619015452385,0.002
"J Plast Reconstr Aesthet Surg",53,326,26.6871165644172,0.159490945899833,0.0649834300317765,0.238213905893945,0.16441739779642,0.0704654604897372,0.244227744850543,0
"J Proteome Res",114,869,37.2842347525892,0.0710561423732508,0.0232038641761243,0.118444256325126,0.0728209981474082,0.0265462641795018,0.116632355327097,0
"J Proteomics",79,608,44.9013157894737,0.0604816067305817,0.00775415649260485,0.106658690646098,0.0635670185153537,0.00895007987329952,0.108947411609378,0.003
"J Psychiatr Res",55,405,45.9259259259259,0.00187561002850445,-0.0501380472340244,0.057614003287963,0.00705933483220278,-0.0450265065689687,0.0594713991233758,0.962
"J Rheumatol",81,690,44.9275362318841,0.085622807732565,0.045338696303385,0.141745968838475,0.0875589608758364,0.0449287253140648,0.140617472735751,0
"J Sci Food Agric",126,778,46.7866323907455,0.0815837630278624,0.0144418841961844,0.126068771332325,0.0813534966873476,0.0114665944763591,0.124518924419822,0.001
"J Sex Med",62,476,42.8571428571429,0.182956092790652,0.0796549467154648,0.247079314315238,0.185171104426619,0.0865862838587658,0.241278495914292,0
"J Shoulder Elbow Surg",87,531,13.7476459510358,0.0180742016253771,-0.0240927577714847,0.0673725470507126,0.0216487279843444,-0.0203437669910765,0.0714088737733427,0.497
